
1400,HECLA MINING CO/DE/,0000719413,https://www.sec.gov/Archives/edgar/data/719413/000095013603000112/file001.txt,https://www.sec.gov/Archives/edgar/data/719413/000095013603000112/0000950136-03-000112-index.htm,DEFINITIVE MATERIALS,2003-01-22
1400,HECLA MINING CO/DE/,0000719413,https://www.sec.gov/Archives/edgar/data/719413/000143774911009465/ex10-1.htm,https://www.sec.gov/Archives/edgar/data/719413/000143774911009465/0001437749-11-009465-index.htm,EXHIBIT 10.1,2011-12-13
1382,HOUSTON EXPLORATION CO,0001015293,https://www.sec.gov/Archives/edgar/data/1015293/000095012902001289/h94956e10-k405.txt,https://www.sec.gov/Archives/edgar/data/1015293/000095012902001289/0000950129-02-001289-index.htm,HOUSTON EXPLORATION COMPANY - DECEMBER 31 2001,2002-03-14
1382,HOUSTON EXPLORATION CO,0001015293,https://www.sec.gov/Archives/edgar/data/1015293/000095012901001063/h84510e10-k405.txt,https://www.sec.gov/Archives/edgar/data/1015293/000095012901001063/0000950129-01-001063-index.htm,THE HOUSTON EXPLORATION COMPANY - 12/31/2000,2001-02-23
1400,HECLA MINING CO/DE/,0000719413,https://www.sec.gov/Archives/edgar/data/719413/000095013603000062/file001.txt,https://www.sec.gov/Archives/edgar/data/719413/000095013603000062/0000950136-03-000062-index.htm,AMENDMENT NO. 1 TO REGISTRATION STATEMENT,2003-01-13
1400,HECLA MINING CO/DE/,0000719413,https://www.sec.gov/Archives/edgar/data/719413/000071941301500016/hl10kful.txt,https://www.sec.gov/Archives/edgar/data/719413/000071941301500016/0000719413-01-500016-index.htm,HECLA MINING COMPANY FORM 10-K DEC 31 2000,2001-04-12
1400,HECLA MINING CO/DE/,0000719413,https://www.sec.gov/Archives/edgar/data/719413/000089710103000181/hecla031150_10k.txt,https://www.sec.gov/Archives/edgar/data/719413/000089710103000181/0000897101-03-000181-index.htm,HECLA MINING COMPANY FORM 10K,2003-03-07
1400,HANSON PLC,0001265725,https://www.sec.gov/Archives/edgar/data/1265725/000119163805001119/hns200506236k2.htm,https://www.sec.gov/Archives/edgar/data/1265725/000119163805001119/0001191638-05-001119-index.htm,ACQUISITION UPDATE,2005-06-23
1400,HANSON PLC,0001265725,https://www.sec.gov/Archives/edgar/data/1265725/000119163804000280/hns200402166k.htm,https://www.sec.gov/Archives/edgar/data/1265725/000119163804000280/0001191638-04-000280-index.htm,RE JOINT VENTURE,2004-02-17
1400,HANSON PLC,0001265725,https://www.sec.gov/Archives/edgar/data/1265725/000119163806001496/hns200606286k.htm,https://www.sec.gov/Archives/edgar/data/1265725/000119163806001496/0001191638-06-001496-index.htm,TRADING STATEMENT,2006-06-28
1400,HANSON BUILDING MATERIALS LTD,0000797655,https://www.sec.gov/Archives/edgar/data/797655/000100515003000846/form424b2.txt,https://www.sec.gov/Archives/edgar/data/797655/000100515003000846/0001005150-03-000846-index.htm,PROS SUPPLEMENT,2003-04-30
1400,HANSON BUILDING MATERIALS LTD,0000797655,https://www.sec.gov/Archives/edgar/data/797655/000119163803001024/hns200307226k.htm,https://www.sec.gov/Archives/edgar/data/797655/000119163803001024/0001191638-03-001024-index.htm,CORPORATE ACTIVITY UPDATE,2003-07-22
1040,Contango ORE Inc.,0001502377,https://www.sec.gov/Archives/edgar/data/1502377/000115752315003860/a51224691ex99_1.htm,https://www.sec.gov/Archives/edgar/data/1502377/000115752315003860/0001157523-15-003860-index.htm,EXHIBIT 99.1,2015-11-16
1040,Contango ORE Inc.,0001502377,https://www.sec.gov/Archives/edgar/data/1502377/000115752315000070/a51015869ex99_1.htm,https://www.sec.gov/Archives/edgar/data/1502377/000115752315000070/0001157523-15-000070-index.htm,EXHIBIT 99.1,2015-01-09
1040,Contango ORE Inc.,0001502377,https://www.sec.gov/Archives/edgar/data/1502377/000115752314004721/a50996268ex99_1.htm,https://www.sec.gov/Archives/edgar/data/1502377/000115752314004721/0001157523-14-004721-index.htm,EXHIBIT 99.1,2014-12-04
1040,Contango ORE Inc.,0001502377,https://www.sec.gov/Archives/edgar/data/1502377/000115752314003857/a50948766_ex992.htm,https://www.sec.gov/Archives/edgar/data/1502377/000115752314003857/0001157523-14-003857-index.htm,EXHIBIT 99.2,2014-10-02
1040,Contango ORE Inc.,0001502377,https://www.sec.gov/Archives/edgar/data/1502377/000115752314003857/a50948766_ex991.htm,https://www.sec.gov/Archives/edgar/data/1502377/000115752314003857/0001157523-14-003857-index.htm,EXHIBIT 99.1,2014-10-02
1040,Contango ORE Inc.,0001502377,https://www.sec.gov/Archives/edgar/data/1502377/000115752314003857/a50948766_ex101.htm,https://www.sec.gov/Archives/edgar/data/1502377/000115752314003857/0001157523-14-003857-index.htm,EXHIBIT 10.1,2014-10-02
1400,GSL CORP,0000910734,https://www.sec.gov/Archives/edgar/data/793421/000091205701538552/a2062146zex-3_iz.txt,https://www.sec.gov/Archives/edgar/data/910734/000091205701538552/0000912057-01-538552-index.htm,RESTATED CERT. OF INCORP. NORTH AMERICAN SALT CO.,2001-11-09
1400,GSL CORP,0000910734,https://www.sec.gov/Archives/edgar/data/793421/000091205701538961/a2062146zex-3_iz.txt,https://www.sec.gov/Archives/edgar/data/910734/000091205701538961/0000912057-01-538961-index.htm,RESTATED CERT. OF INCORP. NORTH AMERICAN SALT CO.,2001-11-13
1400,GSL CORP,0000910734,https://www.sec.gov/Archives/edgar/data/910730/000095013002000841/dex323.txt,https://www.sec.gov/Archives/edgar/data/910734/000095013002000841/0000950130-02-000841-index.htm,RESTATED CERT. OF INCORP OF NAMSCO INC.,2002-02-13
1040,Comstock Mining Inc.,0001120970,https://www.sec.gov/Archives/edgar/data/1120970/000112097015000023/ex-101xvarileasemasterlease.htm,https://www.sec.gov/Archives/edgar/data/1120970/000112097015000023/0001120970-15-000023-index.htm,VARILEASE AGREEMENT,2015-07-21
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975701500009/tqasep2001.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975701500009/0000109757-01-500009-index.htm,FORM 10-Q/A FOR QUARTERLY PERIOD ENDED 09/30/2001,2001-11-09
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975703000003/tenqa902.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975703000003/0000109757-03-000003-index.htm,FORM 10-Q/A FOR THE QUARTERLY PERIOD ENDED 09/30/02,2003-02-12
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975703000002/tenqadec02.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975703000002/0000109757-03-000002-index.htm,FORM 10-Q/A FOR THE QUARTERLY PERIOD ENDED 12/31/02,2003-02-12
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975705000012/rajun04.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975705000012/0000109757-05-000012-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 6/30/2004,2005-10-21
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000100233401500037/c01k.txt,https://www.sec.gov/Archives/edgar/data/109757/000100233401500037/0001002334-01-500037-index.htm,10K,2001-05-29
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975705000014/radec04.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975705000014/0000109757-05-000014-index.htm,FORM 10-Q/A FOR THE QUARTERLY PERIOD ENDED 12/31/04,2005-10-21
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975705000013/rasept04.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975705000013/0000109757-05-000013-index.htm,FORM 10-Q/A FOR THE QUARTERLY PERIOD ENDED 9/30/2004,2005-10-21
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975700500006/tenq930.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975700500006/0000109757-00-500006-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 09/30/00,2000-11-06
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975701500002/tenq1200.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975701500002/0000109757-01-500002-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 12/31/00,2001-01-31
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975701500005/tenqjun01.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975701500005/0000109757-01-500005-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 06/30/01,2001-08-06
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975702000005/tenq63002.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975702000005/0000109757-02-000005-index.htm,FORM 10-Q FOR QUARTERLY PERIOD ENDED 06/30/2002,2002-08-13
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975702000001/tqdec2001.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975702000001/0000109757-02-000001-index.htm,FORM 10-Q FOR QUARTERLY PERIOD ENDED 12/31/2001,2002-01-31
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975701500008/tqsep2001.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975701500008/0000109757-01-500008-index.htm,FORM 10-Q FOR QUARTERLY PERIOD ENDED 09/30/2001,2001-11-07
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975703000001/tenqdec02.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975703000001/0000109757-03-000001-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 12/31/02,2003-02-10
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975703000006/tenqjun03.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975703000006/0000109757-03-000006-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 06/30/2003,2003-08-11
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975702000008/tenq93002.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975702000008/0000109757-02-000008-index.htm,FORM 10-Q FOR QUARTERLY PERIOD ENDED 09/30/2002,2002-11-08
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975705000002/tnqdec04.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975705000002/0000109757-05-000002-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 12/31/04,2005-02-11
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975704000006/tnqsep04.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975704000006/0000109757-04-000006-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 9/30/2004,2004-11-09
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975704000001/tenqdec03.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975704000001/0000109757-04-000001-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 12/31/2003,2004-02-04
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975704000005/tnqjun04.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975704000005/0000109757-04-000005-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 06/30/2004,2004-08-04
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975705000011/radec03.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975705000011/0000109757-05-000011-index.htm,FORM 10-Q/A FOR THE QUARTERLY PERIOD ENDED 12/31/03,2005-10-21
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975703000008/tenqsep03.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975703000008/0000109757-03-000008-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 09/30/2003,2003-11-13
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975705000008/tnq605.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975705000008/0000109757-05-000008-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 6/30/2005,2005-08-19
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975706000001/tnqdec05.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975706000001/0000109757-06-000001-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 12/31/05,2006-02-10
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975705000016/tnq905.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975705000016/0000109757-05-000016-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 9/30/05,2005-11-14
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975707000004/jun07.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975707000004/0000109757-07-000004-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 6/30/07,2007-08-17
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975708000017/june08.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975708000017/0000109757-08-000017-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 6/30/08,2008-08-15
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975708000004/dec07.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975708000004/0000109757-08-000004-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 12/31/07,2008-02-19
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000114037705000138/cgi_05k.txt,https://www.sec.gov/Archives/edgar/data/109757/000114037705000138/0001140377-05-000138-index.htm,FORM 10K FOR MARCH 31 2005,2005-08-08
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000114037705000136/cgc_04k.txt,https://www.sec.gov/Archives/edgar/data/109757/000114037705000136/0001140377-05-000136-index.htm,FORM 10K/A FOR MARCH 31 2004,2005-08-08
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975707000008/sep07.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975707000008/0000109757-07-000008-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 9/30/07,2007-11-19
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975707000001/dec06.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975707000001/0000109757-07-000001-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 12/31/06,2007-02-12
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975706000005/sep06.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975706000005/0000109757-06-000005-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 09/30/06,2006-11-08
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975706000004/jun06.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975706000004/0000109757-06-000004-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 06/30/06.,2006-08-11
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975705000010/rasept03.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975705000010/0000109757-05-000010-index.htm,FORM 10-Q/A FOR THE QUARTERLY PERIOD ENDED 9/30/2003,2005-10-21
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975709000010/jun09.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975709000010/0000109757-09-000010-index.htm,10-Q FOR THE PERIOD ENDED 6-30-09,2009-08-14
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975709000003/dec08.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975709000003/0000109757-09-000003-index.htm,10-Q FOR THE PERIOD ENDED 12/31/08,2009-02-20
1040,COMMERCE GROUP CORP /WI/,0000109757,https://www.sec.gov/Archives/edgar/data/109757/000010975708000020/sept08.txt,https://www.sec.gov/Archives/edgar/data/109757/000010975708000020/0000109757-08-000020-index.htm,FORM 10-Q FOR THE QUARTERLY PERIOD ENDED 9/30/08,2008-11-10
1221,INFORM WORLDWIDE HOLDINGS INC,0001076038,https://www.sec.gov/Archives/edgar/data/1076038/000128962306000019/exhibit101.htm,https://www.sec.gov/Archives/edgar/data/1076038/000128962306000019/0001289623-06-000019-index.htm,EXHIBIT 10.1,2006-11-14
1531,ORIOLE HOMES CORP,0000074928,https://www.sec.gov/Archives/edgar/data/74928/000095014401004369/g68169ex10-38.txt,https://www.sec.gov/Archives/edgar/data/74928/000095014401004369/0000950144-01-004369-index.htm,MASTER LOAN AGREEMENT,2001-03-30
1040,Coeur Mining Inc.,0000215466,https://www.sec.gov/Archives/edgar/data/215466/000095015004000048/a95658exv1w1.txt,https://www.sec.gov/Archives/edgar/data/215466/000095015004000048/0000950150-04-000048-index.htm,EXHIBIT 1.1,2004-01-15
1382,HALO RESOURCES LTD,0001050807,https://www.sec.gov/Archives/edgar/data/1050807/000114066107000077/exh4_11.txt,https://www.sec.gov/Archives/edgar/data/1050807/000114066107000077/0001140661-07-000077-index.htm,EXH 4.11 OPTION  BETWEEN HALO AND GOLDCORP,2007-03-15
1382,HALO RESOURCES LTD,0001050807,https://www.sec.gov/Archives/edgar/data/1050807/000114066107000077/exh4_10.txt,https://www.sec.gov/Archives/edgar/data/1050807/000114066107000077/0001140661-07-000077-index.htm,EXH 4.10  A/G BETWEEN HALO AND GOLDCORP,2007-03-15
1382,HALO RESOURCES LTD,0001050807,https://www.sec.gov/Archives/edgar/data/1050807/000114066107000077/exh4_9.txt,https://www.sec.gov/Archives/edgar/data/1050807/000114066107000077/0001140661-07-000077-index.htm,EXH 4.9 A/G BETWEEN HALO AND HUDON BAY,2007-03-15
1382,HALO RESOURCES LTD,0001050807,https://www.sec.gov/Archives/edgar/data/1050807/000114066107000077/exh4_7.txt,https://www.sec.gov/Archives/edgar/data/1050807/000114066107000077/0001140661-07-000077-index.htm,EXH 4.7 A/G HALO AND METANOR,2007-03-15
1382,HALO RESOURCES LTD,0001050807,https://www.sec.gov/Archives/edgar/data/1050807/000114066106000100/exh4_8.txt,https://www.sec.gov/Archives/edgar/data/1050807/000114066106000100/0001140661-06-000100-index.htm,BACHELOR LAKE J.V. AGREEMENT SEPT 8/05,2006-03-14
1382,HALO RESOURCES LTD,0001050807,https://www.sec.gov/Archives/edgar/data/1050807/000114066106000100/exh4_5.txt,https://www.sec.gov/Archives/edgar/data/1050807/000114066106000100/0001140661-06-000100-index.htm,L/I HALO AND ENDOWMENT LAKES DATED FEB 9/05,2006-03-14
1382,HALO RESOURCES LTD,0001050807,https://www.sec.gov/Archives/edgar/data/1050807/000114066106000100/exh4_6.txt,https://www.sec.gov/Archives/edgar/data/1050807/000114066106000100/0001140661-06-000100-index.htm,PURCH A/G HALO AND SHERIDAN  FEB 18/05,2006-03-14
1382,Gulf United Energy Inc.,0001312165,https://www.sec.gov/Archives/edgar/data/1312165/000100201407000595/exh101.htm,https://www.sec.gov/Archives/edgar/data/1312165/000100201407000595/0001002014-07-000595-index.htm,JOINT VENTURE AGREEMENT.,2007-07-18
1382,Gulf United Energy Inc.,0001312165,https://www.sec.gov/Archives/edgar/data/1312165/000100201407001047/exh101.htm,https://www.sec.gov/Archives/edgar/data/1312165/000100201407001047/0001002014-07-001047-index.htm,AMENDED AND RESTATED LOAN AGREEMENT (11-28-07).,2007-11-30
1382,Gulf United Energy Inc.,0001312165,https://www.sec.gov/Archives/edgar/data/1312165/000135580806000005/enc.txt,https://www.sec.gov/Archives/edgar/data/1312165/000135580806000005/0001355808-06-000005-index.htm,LETTER OF INTENT,2006-04-05
1382,Gulf United Energy Inc.,0001312165,https://www.sec.gov/Archives/edgar/data/1312165/000135580806000005/loanagreement.txt,https://www.sec.gov/Archives/edgar/data/1312165/000135580806000005/0001355808-06-000005-index.htm,LOAN AGREEMENT,2006-04-05
1382,Gulf United Energy Inc.,0001312165,https://www.sec.gov/Archives/edgar/data/1312165/000135580806000005/main.txt,https://www.sec.gov/Archives/edgar/data/1312165/000135580806000005/0001355808-06-000005-index.htm,MAIN DOCUMENT,2006-04-05
1382,Gulf United Energy Inc.,0001312165,https://www.sec.gov/Archives/edgar/data/1312165/000100201408000293/exhibit101.htm,https://www.sec.gov/Archives/edgar/data/1312165/000100201408000293/0001002014-08-000293-index.htm,AMENDED AND RESTATED LOAN AGREEMENT,2008-04-14
1382,Green Technology Solutions Inc.,0000874792,https://www.sec.gov/Archives/edgar/data/874792/000114420412034935/v316117_ex10-1.htm,https://www.sec.gov/Archives/edgar/data/874792/000114420412034935/0001144204-12-034935-index.htm,JOINT VENTURE AGREEMENT,2012-06-14
1000,Cannabics Pharmaceuticals Inc.,0001343009,https://www.sec.gov/Archives/edgar/data/1343009/000130368111000151/amcm10q_31may11.txt,https://www.sec.gov/Archives/edgar/data/1343009/000130368111000151/0001303681-11-000151-index.htm,QUARTERLY REPORT,2011-07-21
1400,GALILEO PETROLEUM LTD.,0001326910,https://www.sec.gov/Archives/edgar/data/1326910/000121716009000371/pdosept2009mda.htm,https://www.sec.gov/Archives/edgar/data/1326910/000121716009000371/0001217160-09-000371-index.htm,MANAGEMENT DISCUSSION AND ANALYSIS,2009-12-22
1400,GALILEO PETROLEUM LTD.,0001326910,https://www.sec.gov/Archives/edgar/data/1326910/000121716010000060/pdodec09mda.htm,https://www.sec.gov/Archives/edgar/data/1326910/000121716010000060/0001217160-10-000060-index.htm,MANAGEMENT DISCUSSION AND ANALYSIS,2010-03-03
1400,GALILEO PETROLEUM LTD.,0001326910,https://www.sec.gov/Archives/edgar/data/1326910/000121716011000006/pdoq1september3010mda.htm,https://www.sec.gov/Archives/edgar/data/1326910/000121716011000006/0001217160-11-000006-index.htm,MANAGEMENT DISCUSSION AND ANALYSIS,2011-01-11
1400,GALILEO PETROLEUM LTD.,0001326910,https://www.sec.gov/Archives/edgar/data/1326910/000121716010000130/pdoq310mda.htm,https://www.sec.gov/Archives/edgar/data/1326910/000121716010000130/0001217160-10-000130-index.htm,MANAGEMENT DISCUSSION AND ANALYSIS,2010-06-14
1311,ASSURE ENERGY INC,0001136609,https://www.sec.gov/Archives/edgar/data/1136609/000095012302007855/y63096e8vkza.txt,https://www.sec.gov/Archives/edgar/data/1136609/000095012302007855/0000950123-02-007855-index.htm,ASSURE ENERGY INC.,2002-08-13
1531,New Home Co Inc.,0001574596,https://www.sec.gov/Archives/edgar/data/1574596/000157459614000023/a8-kcoronajv.htm,https://www.sec.gov/Archives/edgar/data/1574596/000157459614000023/0001574596-14-000023-index.htm,ARANTINE HILLS JOINT VENTURE AGREEMENT,2014-08-06
1531,New Home Co Inc.,0001574596,https://www.sec.gov/Archives/edgar/data/1574596/000157459614000034/exhibit101arantinejvagreem.htm,https://www.sec.gov/Archives/edgar/data/1574596/000157459614000034/0001574596-14-000034-index.htm,EXHIBIT,2014-11-07
1311,AsherXino Corp,0000700890,https://www.sec.gov/Archives/edgar/data/700890/000137219809000069/exhibit102.htm,https://www.sec.gov/Archives/edgar/data/700890/000137219809000069/0001372198-09-000069-index.htm,JOINT VENTURE AGREEMENT,2009-09-29
1400,FRONTEER GOLD INC,0001271129,https://www.sec.gov/Archives/edgar/data/1271129/000106299305002730/exhibit99-1.htm,https://www.sec.gov/Archives/edgar/data/1271129/000106299305002730/0001062993-05-002730-index.htm,MANAGEMENT DISCUSSION AND ANALYSIS,2005-11-15
1400,FRONTEER GOLD INC,0001271129,https://www.sec.gov/Archives/edgar/data/1271129/000106299306001649/exhibit99-5.htm,https://www.sec.gov/Archives/edgar/data/1271129/000106299306001649/0001062993-06-001649-index.htm,AMENDED MD&A,2006-06-02
1400,FRONTEER GOLD INC,0001271129,https://www.sec.gov/Archives/edgar/data/1271129/000106299306003508/exhibit99-2.htm,https://www.sec.gov/Archives/edgar/data/1271129/000106299306003508/0001062993-06-003508-index.htm,MANAGEMENT'S DISCUSSION AND ANALYSIS,2006-11-14
